# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "4" "-C" "-p" "-t" "gene" "-g" "Dbxref" "-a" "../O_europaea_v1_genomic.gff" "-o" "out_featuresCount_geneID.txt" "SRR1525051" "SRR1525052" "SRR1525086" "SRR1525087" "SRR1525113" "SRR1525114" "SRR1525213" "SRR1525214" "SRR1525224" "SRR1525226" "SRR1525436" "SRR1525437" 
Geneid	SRR1525051	SRR1525052	SRR1525086	SRR1525087	SRR1525113	SRR1525114	SRR1525213	SRR1525214	SRR1525224	SRR1525226	SRR1525436	SRR1525437
111403987	9	11	5	3	2	2	2	1	12	8	12	18
111393251	330	330	166	147	222	189	88	103	819	806	1502	1472
111393263	829	834	991	1065	665	649	311	341	737	719	993	983
111404000	0	0	0	0	0	0	0	0	0	0	0	0
111393289	50	51	13	16	24	29	23	18	37	45	67	69
111393277	138	152	37	43	132	124	79	99	84	87	161	146
111393305	170	134	349	382	290	261	32	40	122	122	381	352
111393327	301	284	213	178	92	83	37	29	294	332	1502	1399
111393333	0	2	0	0	3	1	0	1	1	1	1	1
111404020	0	0	1	0	0	0	0	0	1	0	12	12
111393339	501	477	86	67	87	83	30	32	2899	2937	6942	6838
111393347	30333	30520	162	147	663	630	667	677	8951	8991	1472	1488
111393355	13	11	11	15	12	3	7	4	8	10	102	119
111404037	6	5	1	1	3	1	5	2	29	23	172	175
111372722	60	66	8	6	20	26	19	13	27	16	22	35
111393362	18	16	7	9	19	32	4	6	27	20	98	99
111404046	27	31	7	10	17	12	4	8	167	150	410	381
111393368	2350	2438	2084	2144	1726	1739	557	503	1722	1620	2612	2440
111393377	39	38	78	82	28	36	16	8	1	2	1	0
111373459	216	196	14	16	35	28	7	6	78	99	47	44
111393385	18	16	1	5	7	12	3	6	4	6	8	9
111374228	7	6	8	6	6	3	1	0	13	10	3	7
111393395	59	57	90	81	44	32	19	17	70	69	148	164
111393410	60	56	27	26	16	25	13	9	53	66	70	56
111393419	18	21	19	13	23	27	10	14	49	28	28	31
111393443	3	0	2	5	0	2	0	1	6	4	12	13
111393425	19	12	14	10	16	12	5	6	26	27	25	17
111393463	438	383	240	243	138	123	64	67	574	518	876	835
111404054	658	710	510	516	258	236	170	177	535	473	1136	1053
111393471	4717	4722	80	74	183	209	6921	6818	2	3	6	12
111393476	2386	2419	33	35	85	102	3356	3271	17	19	145	151
111404064	0	0	1	0	0	1	0	0	0	0	0	0
111393485	554	547	730	738	301	297	124	121	615	557	1044	1012
111393493	23	29	21	10	17	14	16	19	6	9	47	49
111393502	2694	2596	1448	1416	631	583	239	240	2037	2096	1883	1863
111393517	424	453	289	311	94	101	172	164	331	341	523	511
111393526	599	562	829	844	324	334	128	145	1646	1584	645	646
111393536	3	3	16	25	5	2	10	2	18926	18718	7294	7115
111393541	76	71	81	91	17	20	16	28	837	910	627	623
111404078	1	1	2	1	0	0	0	0	0	0	0	0
111393549	389	398	89	97	187	159	382	379	39	31	230	216
111393560	430	446	315	381	324	324	112	92	393	426	383	372
111393570	558	517	223	230	69	66	73	82	380	352	517	482
111393588	3384	3322	1367	1369	2951	2948	1234	1239	885	891	335	312
111404093	1108	1239	451	473	269	292	297	322	279	315	545	525
111404103	0	0	0	0	0	0	0	0	0	0	0	0
111404110	1	2	0	0	0	0	0	0	1	1	0	0
111393623	168	167	27	34	26	24	7	8	490	445	1353	1348
111393628	25	35	36	28	7	10	0	0	115	125	247	233
111393615	1790	1774	2852	2789	1487	1485	732	696	612	674	897	904
111404127	1	0	1	1	1	2	0	0	1	0	1	0
111404136	0	0	0	0	0	1	0	0	1	0	1	0
111404142	0	0	0	0	0	0	0	0	0	0	0	0
111393635	98	116	20	19	18	9	10	2	308	293	769	713
111404166	7	3	6	4	4	4	0	1	25	28	47	50
111404184	0	0	0	0	0	0	0	0	0	0	0	0
111404189	54	49	4	5	24	13	10	16	160	150	99	100
111393638	62	57	93	82	50	46	5	12	81	66	164	167
111393650	266	243	32	36	51	59	69	50	276	263	200	181
111393667	5	1	0	1	2	1	0	1	2	3	2	1
111393677	2	4	0	1	0	0	0	1	2	2	1	0
111393683	2	0	0	1	0	0	0	0	3	3	1	3
111374751	5	1	1	3	0	0	0	0	0	3	2	5
111375504	0	0	0	0	0	0	0	0	0	0	0	0
111393691	1236	1174	2331	2251	1272	1340	354	317	1384	1342	1684	1651
111404203	37	36	9	8	13	10	7	7	24	25	55	73
111393726	1	0	2	3	0	0	1	0	98	96	19	11
111404209	0	0	0	0	0	0	0	0	0	0	0	0
111393733	0	0	0	0	0	0	0	0	1	3	4	8
111393740	817	890	507	498	494	512	261	268	749	795	1516	1505
111393768	598	563	771	763	545	505	218	216	641	620	1026	1034
111404224	95	93	71	75	136	132	149	145	127	139	314	284
111393777	240	227	53	59	44	67	78	57	293	248	1249	1219
111393784	416	414	212	199	222	201	123	140	461	435	440	474
111393794	0	0	0	2	0	1	0	0	0	0	1	0
111393807	459	480	265	267	153	130	142	133	376	409	741	774
111393820	180	162	42	38	51	48	44	53	143	137	267	279
111393831	73	68	1	2	143	153	53	59	30	30	104	97
111404232	0	1	0	0	0	0	0	0	0	0	0	0
111393845	207	197	66	63	32	36	23	28	242	228	542	525
111404253	334	335	30	24	71	81	131	109	411	466	326	303
111393848	304	307	300	322	167	166	92	105	290	265	563	499
111404259	13	19	30	28	21	23	6	4	25	18	33	33
111393853	676	682	1019	1014	624	643	261	261	809	924	1328	1270
111393862	124	129	128	134	55	54	27	32	69	70	369	366
111393881	176	173	369	414	222	208	90	79	238	254	231	197
111393889	69	62	142	135	58	45	18	13	38	35	93	82
111404277	4	2	1	1	0	1	0	0	0	0	1	0
111404285	0	5	4	2	2	0	0	0	2	3	4	5
111393897	2535	2620	32	22	1	4	6	4	73	79	72	68
111404292	0	0	0	0	0	0	0	0	0	0	0	0
111393907	232	237	171	168	78	79	103	88	563	530	1031	964
111393917	799	826	455	437	257	257	91	105	696	719	1576	1523
111404301	17	18	8	15	13	9	0	0	5	4	2	1
111393948	78	58	192	176	79	105	25	22	1069	1024	494	550
111393976	0	0	0	0	0	0	0	0	0	0	0	0
111404314	0	0	0	0	0	0	0	0	0	1	0	0
111404319	0	0	0	0	0	0	0	0	0	1	0	1
111404328	18	18	8	11	5	9	1	4	24	21	66	52
111404335	7	8	29	23	11	11	4	2	5	3	5	2
111393985	1338	1355	2432	2427	941	898	694	717	102	105	1876	1883
111376030	4	1	8	6	1	2	2	0	1	1	1	3
111393995	322	358	171	162	132	140	96	88	324	330	590	566
111404350	0	0	0	0	0	0	0	0	0	0	0	0
111394005	269	271	502	458	124	134	103	92	210	194	748	748
111404356	1	1	0	0	0	0	0	0	1	0	0	0
111394013	626	621	682	675	373	383	268	235	484	503	897	1025
111404390	0	0	0	0	0	0	0	0	0	0	0	0
111394029	938	932	362	317	218	224	151	172	563	553	2060	1944
111394062	0	0	0	0	0	0	0	0	0	0	0	0
111394079	338	359	401	379	261	249	90	82	436	446	894	922
111394054	0	0	0	0	0	0	0	0	0	0	0	0
111394043	0	0	0	0	0	0	0	0	0	0	0	0
111394129	0	0	0	0	0	0	0	0	0	0	0	0
111394123	0	0	0	0	0	0	0	0	0	0	0	0
111394139	283	278	225	199	297	325	130	106	153	170	442	449
111394147	282	351	530	519	179	192	213	197	908	918	2234	2187
111394154	721	691	346	283	191	194	183	182	226	199	428	446
111394161	103	106	397	497	67	77	31	40	432	464	269	294
111404406	1047	1051	1349	1410	1070	1120	235	228	967	977	1169	1030
111394176	182	184	66	53	67	46	119	130	162	192	182	189
111394168	369	339	30	30	297	275	278	281	155	172	230	253
111394183	103	113	50	61	71	69	41	43	123	116	278	260
111394189	1670	1559	1020	1084	1594	1557	615	579	987	1000	2063	1997
111394197	515	501	85	89	224	218	129	133	1619	1660	2151	2185
111394205	3371	3387	2836	2932	1644	1632	722	742	2008	2123	4377	4145
111394214	104	93	0	0	36	44	4	3	73	59	1	4
111394220	370	399	71	78	107	101	128	119	121	126	545	571
111394227	1085	1104	936	901	424	482	240	245	206	209	580	551
111394232	73	68	21	48	40	35	15	9	86	85	183	194
111394245	211	208	179	194	47	47	38	45	141	160	334	342
111394265	38	44	233	236	121	102	27	18	646	691	711	678
111394276	901	914	206	189	589	573	648	675	594	610	1242	1224
111394285	173	196	115	113	68	69	95	96	77	72	238	226
111394292	2634	2645	3992	3827	1355	1347	466	423	2431	2354	4344	4262
111394332	2355	2381	1393	1523	635	643	743	734	1669	1657	2909	2749
111394338	348	341	335	298	97	102	179	195	227	244	599	559
111394355	4	7	4	4	2	1	3	2	4	4	11	2
111394366	570	542	459	426	155	164	214	191	428	415	763	747
111404460	0	0	0	0	0	0	0	0	0	0	0	0
111377584	0	0	0	0	0	0	0	0	0	0	0	0
111394392	122	109	7	6	2	2	42	45	101	86	257	237
111394399	1127	1107	1387	1362	254	219	704	702	750	726	2026	2078
111404470	0	0	0	0	0	2	0	0	0	0	0	0
111394417	519	525	86	79	191	172	293	257	52	40	23	26
111394437	1096	1043	494	530	154	148	86	108	1494	1632	347	325
111404494	0	0	0	0	0	0	0	0	0	0	0	0
111378134	62	81	7	4	51	59	27	19	1	2	2	3
111394446	722	724	1261	1339	783	753	237	246	1159	1141	1433	1371
111407958	0	0	0	0	0	0	0	0	0	0	0	0
111378877	0	0	0	0	0	0	0	0	0	0	3	5
111394455	115	120	32	35	124	118	42	47	51	40	133	126
111394462	412	416	347	311	196	212	34	51	348	383	855	856
111394476	657	713	907	887	498	563	212	221	651	626	1038	992
111394512	32	30	19	22	6	5	3	4	23	28	36	26
111394502	0	0	0	0	0	0	0	0	0	0	0	0
111394516	0	0	0	0	0	0	0	0	0	0	0	0
111394527	13	11	0	0	5	7	3	2	15	15	33	39
111394535	103	120	36	28	42	31	18	17	153	178	461	464
111394551	1	1	2	3	0	0	0	1	63	55	286	255
111394559	568	573	195	209	147	153	141	162	676	650	1081	1086
111394566	129	101	866	909	1442	1474	233	207	46	37	124	111
111394579	625	619	1849	1814	662	620	409	432	434	438	822	721
111404523	96	105	5	1	123	134	48	49	350	347	248	243
111394592	330	298	131	112	184	181	74	64	398	418	198	201
111379386	32	28	21	15	10	6	27	32	0	0	3	3
111394602	692	702	392	394	270	256	258	242	556	574	902	901
111394617	12	19	7	3	1	5	1	1	8	6	24	19
111394624	189	193	982	996	339	318	59	54	129	123	246	228
111394646	1056	981	1026	1070	731	672	281	289	1161	1250	1345	1378
111394672	1607	1631	4422	4429	1816	1805	766	748	4479	4337	2338	2405
111394678	24	21	0	1	4	4	0	1	2149	2175	3168	3221
111404529	1369	1405	649	666	872	919	769	791	2687	2699	2658	2727
111380193	23	31	0	1	2	3	37	31	2	7	2	0
111394685	1015	931	3985	3776	2560	2506	285	290	1834	1868	2318	2319
111394692	1175	1196	1588	1540	1216	1140	413	388	1421	1415	2115	1948
111394705	234	266	235	225	155	124	113	107	495	514	645	651
111404538	636	595	747	740	132	134	161	154	816	776	865	832
111380986	62	44	98	110	114	80	21	18	0	0	0	0
111394710	597	583	3234	3054	1333	1278	185	168	153	162	1182	1123
111404550	0	0	0	0	0	1	0	0	1	2	0	0
111394715	141	134	86	76	74	81	26	23	38	48	148	113
111394739	178	168	303	266	198	188	65	68	645	678	769	772
111394759	0	0	0	0	0	0	0	0	0	0	0	0
111394747	0	0	0	0	0	0	0	0	0	0	0	0
111394774	24	23	87	85	38	42	5	2	63	48	60	54
111404570	0	0	1	0	0	0	0	0	0	0	0	0
111394779	0	0	1	2	4	2	2	2	0	0	18	8
111394790	730	760	1189	1253	1108	1025	188	209	1221	1232	1141	1144
111404577	1	3	0	3	1	0	0	1	6	3	3	3
111404580	0	0	0	0	0	2	0	0	1	0	0	0
111394808	497	494	490	515	286	295	118	114	549	572	922	916
111394815	365	446	542	568	378	321	166	127	320	346	474	476
111381774	21	29	47	49	9	4	0	0	47	45	2	0
111382538	0	0	0	0	0	0	0	1	476	523	25	22
111394832	510	506	496	582	154	180	119	112	377	378	876	829
111383375	0	0	0	0	0	0	0	0	0	0	9	13
111384194	0	0	3	1	0	0	0	0	9	9	10	17
111384751	0	0	0	0	0	0	0	0	0	0	0	1
111394837	174	172	312	321	209	229	60	55	184	155	676	617
111394845	0	1	68	89	0	0	0	1	5	1	3	6
111394865	145	157	7	8	149	163	81	82	53	49	123	134
111394880	1355	1391	1844	1885	674	685	288	254	329	319	532	533
111394892	263	224	109	95	60	68	165	168	16301	16094	10016	9869
111394903	663	684	133	158	139	115	208	186	745	728	607	593
111404631	0	0	0	0	0	0	0	0	0	0	0	0
111404638	0	1	0	0	0	0	0	0	1	0	0	0
111394911	357	326	188	176	172	167	178	159	285	305	710	597
111394932	661	665	448	442	267	281	303	328	740	782	1194	1205
111394950	169	126	54	62	82	78	165	170	228	232	316	294
111394961	39	42	7	7	10	7	26	26	33	44	30	22
111394970	32	36	89	84	42	31	5	8	42	60	59	65
111394983	10	6	19	19	2	8	2	2	12	8	8	9
111394993	52	45	20	14	30	54	15	19	86	106	165	154
111395039	5	5	0	0	0	1	0	0	12	16	61	51
111395051	456	452	281	316	322	299	139	142	238	280	788	660
111404657	16	31	21	28	21	20	5	8	23	16	73	61
111395064	5	6	0	0	2	4	3	3	10	9	0	7
111395078	64	64	211	209	110	93	20	35	28	53	109	101
111404666	1	2	21	15	5	4	0	2	2	2	4	1
111395084	70	80	64	71	29	20	26	18	38	43	26	20
111395094	377	374	415	432	324	284	119	112	298	305	598	598
111404679	71	96	5	4	88	108	26	34	28	31	50	48
111395104	616	618	897	832	350	350	252	250	10	7	440	505
111404686	0	0	0	0	0	0	0	0	0	0	0	0
111404695	1	0	0	0	0	0	0	0	0	0	0	0
111404711	0	0	0	0	0	0	0	0	0	0	0	0
111395110	680	732	679	654	403	388	192	193	1050	1018	1196	1235
111395134	47	40	45	50	19	20	8	9	58	67	190	206
111395168	66	84	4	8	48	47	42	66	103	102	180	189
111395177	216	250	709	694	233	214	106	110	29	19	156	145
111404718	0	0	0	0	0	0	0	0	0	0	0	0
111395194	138	111	199	214	65	63	21	19	1117	1101	666	616
111395209	25	34	62	57	20	22	6	3	26	25	90	91
111404742	2	2	2	2	2	0	1	0	0	1	6	4
111404759	0	0	0	0	0	0	0	0	0	0	0	0
111395213	436	431	1340	1398	851	855	161	200	57	71	221	207
111395218	304	295	329	369	224	204	63	68	223	215	501	452
111387245	5	11	6	4	8	8	2	1	5	5	10	12
111395225	123	126	24	30	26	42	16	17	1808	1803	1430	1365
111404772	0	0	0	0	0	0	0	0	1	0	0	1
111395234	363	360	275	251	213	195	30	32	1024	1016	1209	1150
111404777	0	0	0	0	0	0	0	1	0	0	0	1
111395239	72	72	18	15	26	36	30	16	8	5	117	73
111395247	102	99	33	34	49	43	79	92	58	43	232	237
111395253	400	416	108	89	196	150	254	199	782	719	1019	949
111395258	61	41	13	16	32	28	11	16	31	27	106	120
111395265	10	26	6	6	12	16	14	13	76	77	143	145
111395270	10	5	2	0	1	0	0	1	35	28	47	47
111395275	228	211	174	170	83	96	44	43	1327	1330	1521	1421
111404782	0	0	0	0	0	0	0	0	0	0	0	0
111395283	18	28	18	22	14	11	4	5	125	124	420	408
111395289	30	27	10	9	12	12	9	17	821	838	1170	1144
111404791	0	0	0	0	0	0	0	0	1	0	0	0
111404797	63	61	11	16	9	18	12	13	228	224	93	88
111395311	2799	2815	35	35	23	17	10	11	1412	1494	673	623
111404805	57	53	8	16	12	21	15	14	52	52	136	137
111395321	167	161	186	175	148	172	132	141	29	40	103	110
111395337	89	83	57	55	53	67	29	28	132	137	205	234
111395344	371	408	213	243	120	119	55	53	501	549	541	554
111395357	67	61	86	64	49	60	52	46	23	31	86	62
111404811	58	50	50	44	50	37	21	17	42	66	52	39
111395366	264	266	99	111	121	97	84	105	279	255	540	573
111395377	659	701	609	607	325	315	232	215	687	611	1023	1027
111395386	61	47	0	3	12	10	23	20	32	29	17	16
111395394	31	43	30	29	37	27	58	49	83	83	146	131
111404832	0	0	0	0	0	0	0	0	0	0	0	0
111395404	816	812	224	201	263	276	317	331	484	577	1277	1209
111404842	0	0	0	0	0	0	0	0	0	0	0	0
111404865	38	27	724	769	136	127	29	22	29	26	6	12
111404876	0	0	0	0	0	0	0	0	0	0	0	0
111395421	896	896	930	950	177	220	239	260	981	1006	1350	1373
111395428	0	0	0	0	2	5	5	5	4676	4764	6564	6353
111404896	0	0	0	0	0	0	0	0	0	0	0	0
111395434	10	18	13	13	7	8	4	2	4	8	43	33
111395443	1050	1039	346	307	245	252	39	49	375	445	1989	2073
111395460	11	16	1	1	5	8	4	3	8	10	2	6
111395452	347	347	90	81	98	71	78	73	351	343	123	139
111395476	60	73	163	158	76	62	25	31	72	77	262	270
111395469	312	305	418	371	274	293	125	105	380	319	448	477
111395482	23	15	1	0	0	0	0	0	103	89	43	36
111395494	198	187	78	60	43	62	55	33	74	88	81	99
111395503	814	805	776	788	640	669	238	293	1049	1027	973	1028
111395510	41	49	0	2	20	14	6	7	67	67	87	75
111404956	0	0	0	0	0	0	0	0	0	0	0	0
111395526	395	390	232	234	70	76	109	87	509	535	610	607
111395537	6	5	4	5	3	5	1	2	3	4	7	7
111404966	2	1	0	0	0	0	0	0	1	0	2	0
111404978	5	3	0	1	0	0	0	0	5	5	0	0
111395545	96	95	1	3	7	11	39	36	202	210	173	174
111395552	0	0	0	0	0	0	0	0	0	0	0	0
111395559	0	0	0	0	0	0	0	0	0	0	0	0
111388839	59	52	7	3	70	82	41	32	18	20	100	96
111395577	729	682	774	770	650	582	364	361	842	869	1324	1208
111395589	40	46	5	4	8	7	15	13	59	49	119	120
111395598	956	1011	1788	1702	954	876	221	250	582	543	1295	1285
111405039	9	5	0	2	27	26	0	0	2	2	1	2
111395605	379	400	657	621	457	438	116	124	496	463	627	630
111395617	65	93	54	66	45	40	48	28	145	113	473	457
111395625	436	429	260	249	192	204	95	90	460	504	405	391
111395634	517	476	37	50	304	283	670	656	249	223	121	138
111395642	96	87	71	54	38	37	14	23	220	203	441	474
111395656	779	759	771	853	338	373	154	161	619	606	1573	1581
111405055	0	0	0	0	0	0	0	0	2	0	0	2
111395680	638	653	542	518	198	205	114	132	2670	2737	3306	3248
111395720	0	3	1	3	0	0	4	4	3	0	11	12
111405064	7	6	5	6	4	4	2	9	10	8	23	15
111389634	0	0	0	0	0	0	0	0	1	0	4	3
111395727	353	387	333	324	188	176	132	131	282	254	289	292
111395743	61	68	153	145	63	73	3	3	834	815	1219	1258
111395753	37	27	11	10	3	7	3	4	34	29	229	250
111395760	181	196	106	108	81	91	78	56	311	316	352	295
111405082	0	0	0	0	0	0	0	0	0	0	0	0
111395768	46	77	66	77	36	42	16	19	50	68	218	193
111395775	57	54	21	22	14	6	16	9	152	146	237	200
111405093	177	179	252	230	212	209	60	75	139	150	234	250
111405103	22	19	0	0	16	16	16	13	10	9	5	1
111395782	5	6	9399	9274	9234	9138	346	351	6	1	22	20
111395812	4	5	250	317	184	190	14	15	1895	1950	1190	1162
111395820	95	116	79	76	31	45	26	26	117	104	292	254
111395793	541	541	312	298	266	253	123	124	1286	1323	1695	1748
111395836	323	316	153	149	98	101	58	79	207	219	298	315
111395861	758	717	406	414	287	276	93	102	676	668	1216	1285
111395867	0	1	1	1	0	0	0	0	0	0	0	1
111405118	0	0	0	1	0	0	0	0	0	0	0	0
111405122	0	0	0	0	0	0	0	0	0	0	0	0
111390409	0	0	0	0	1	0	0	0	219	283	26	17
111405130	0	0	0	1	1	0	0	0	0	0	0	0
111391183	0	0	17	18	4	4	0	0	0	0	0	0
111405139	4	5	298	319	114	120	0	3	0	0	0	0
111405146	2	0	10	12	1	4	1	1	5	2	9	9
111395905	102	86	161	151	79	82	19	21	39	48	148	157
111395909	8	4	2	3	3	1	2	1	42	48	65	61
111405153	195	202	156	126	78	90	172	141	141	136	228	215
111395916	210	196	60	52	241	217	68	57	89	97	107	98
111395922	194	246	1544	1570	917	874	116	130	25	20	15	11
111405160	2	1	2	3	21	12	1	0	2	2	0	0
111391713	2	5	0	1	11	16	0	0	0	0	0	0
111392490	3	5	0	0	15	13	0	0	0	0	0	0
111405177	429	473	348	350	271	252	55	67	275	211	136	140
111392989	2	5	1	5	2	0	1	3	10	4	5	5
111405185	21	18	7	13	4	1	1	1	32	52	17	17
111395948	295	312	516	523	267	273	119	145	198	174	381	382
111405213	6	4	1	1	10	8	6	9	4	4	13	8
111395965	179	154	133	118	76	88	47	30	157	156	295	243
111405220	0	0	0	0	0	0	0	0	0	1	0	1
111405229	133	130	56	54	20	27	16	12	72	91	127	149
111395982	655	629	877	797	365	354	241	248	457	461	1021	1047
111395991	159	144	87	74	114	115	20	23	196	171	63	74
111395999	157	156	79	63	260	257	99	108	65	67	340	316
111393121	3856	3906	100	82	357	335	1020	1060	14	6	37	26
111396007	182	176	142	146	61	52	79	66	494	499	593	598
111396017	404	393	372	381	223	259	153	168	334	300	561	611
111396030	35	30	2	3	3	5	1	5	18142	18118	12780	12695
111407875	0	0	0	0	0	0	0	0	0	0	0	0
111405300	0	0	0	0	0	0	0	0	0	0	0	0
111405324	0	0	0	0	0	0	0	0	3	0	0	0
111396243	1614	1628	2743	2746	1894	1902	721	758	1173	1105	1300	1243
111396265	97	82	6	7	7	7	4	6	0	2	6	4
111396271	76	84	49	41	29	24	6	5	32	39	192	184
111396280	321	301	353	371	179	158	77	81	328	281	765	754
111396290	1242	1272	1051	1014	932	871	517	456	1594	1650	2109	2123
111396323	556	541	417	449	383	422	218	172	838	866	1113	1140
111396339	1030	1041	246	270	290	282	277	255	2777	2870	1915	1898
111393416	2	0	0	1	1	1	1	1	0	0	0	0
111393475	0	0	1	0	0	0	1	2	0	0	0	0
111405446	0	0	0	0	0	0	0	0	0	0	0	0
111396346	245	262	292	248	173	163	55	39	509	564	585	621
111396360	448	438	411	478	177	218	97	116	548	487	741	739
111396379	0	0	0	0	0	0	0	0	0	0	0	0
111396385	74	67	314	343	53	43	26	34	5788	6081	3792	3770
111396396	573	566	407	411	174	192	76	83	375	415	1153	1127
111393525	0	0	0	0	0	0	0	0	0	0	0	0
111396417	721	805	612	591	281	303	185	224	615	569	1165	1071
111396426	122	87	76	56	40	41	45	39	53	49	94	109
111405468	0	1	0	0	0	0	0	0	0	0	0	0
111396486	249	234	22	20	34	48	35	38	111	90	363	363
111396454	301	316	164	143	76	79	75	55	24	24	84	84
111405492	0	0	0	0	0	0	0	0	0	0	1	1
111396466	176	195	75	98	40	53	26	33	1	0	5	5
111405503	0	0	0	0	0	0	0	0	0	0	0	0
111405510	0	0	0	0	0	0	0	0	0	0	0	0
111396504	423	423	738	740	103	107	213	181	20	20	1	3
111405526	0	0	0	1	0	0	0	0	2	0	0	0
111405537	0	0	2	0	1	1	1	0	0	1	4	6
111405562	3	0	1	0	3	1	0	1	5	13	3	0
111405580	1	0	0	0	0	0	0	0	0	0	0	0
111405589	0	0	0	0	0	0	0	0	0	0	0	0
111396526	44	52	147	118	31	39	5	2	0	1	0	0
111396547	51	30	5	8	7	11	6	11	84	56	37	33
111396556	296	306	345	345	94	109	38	35	1	0	2	2
111396569	77	79	27	31	43	39	114	118	5	13	15	19
111407881	0	0	0	0	0	0	0	0	0	0	0	0
111396580	233	266	189	205	52	59	49	33	166	158	202	222
111396598	74	81	66	76	70	65	27	23	63	63	45	44
111396612	29	31	87	88	32	36	4	7	9	11	10	18
111396628	325	359	249	203	123	93	107	108	479	509	945	855
111405617	0	0	0	0	0	0	0	0	0	0	0	0
111405627	155	172	85	76	106	102	41	37	217	219	534	468
111396637	2	0	0	3	2	3	0	0	1241	1199	1870	1823
111396659	1308	1235	1269	1314	940	924	426	403	724	749	1557	1528
111396643	366	294	492	489	243	227	127	124	234	235	492	472
111405634	203	209	122	130	82	50	67	62	225	202	577	596
111405640	0	0	0	0	0	0	0	0	0	0	0	0
111405656	0	0	0	0	0	0	0	0	0	0	0	0
111396668	65	80	2	5	34	19	20	20	92	82	144	154
111405667	628	672	362	353	392	397	225	225	798	773	1006	983
111396678	174	165	166	144	170	179	76	72	83	85	223	234
111405676	7	3	8	5	0	3	0	0	1	6	12	11
111396697	1573	1562	1461	1396	452	467	457	400	1021	1036	2720	2619
111396704	454	461	247	219	72	97	178	136	487	523	791	756
111393601	0	0	0	0	0	0	0	0	0	0	0	0
111396717	442	458	672	702	118	94	122	137	206	222	763	792
111393673	0	0	0	0	0	0	0	0	4	2	6	4
111396725	1500	1520	1301	1319	369	345	546	520	1212	1166	2146	2091
111396731	25	28	51	52	15	19	1	2	11	22	71	78
111396736	354	363	607	580	155	190	102	114	381	374	832	800
111396752	14	11	30	26	12	12	0	1	86	88	381	384
111396761	37	39	17	9	25	19	19	5	9	4	3	3
111396769	2360	2364	2974	2951	1243	1210	661	658	1250	1267	2840	2751
111396777	595	661	685	594	294	298	181	200	353	356	979	961
111396784	377	413	338	401	142	120	95	75	313	325	487	464
111405704	0	0	1	0	0	0	0	0	0	0	0	0
111396792	59	48	1210	1223	391	393	9	11	109	115	7	11
111405709	0	0	0	0	0	0	0	0	0	0	0	0
111396805	4195	4392	1698	1619	1610	1622	953	996	4903	4860	2983	2912
111396813	367	359	359	321	240	235	122	117	583	569	1100	1100
111396828	271	289	459	449	243	279	148	147	341	329	595	606
111396836	32	41	25	24	23	21	20	6	40	51	17	21
111396843	65	71	8	5	52	80	22	22	48	55	35	29
111396850	1245	1305	544	530	1098	1133	602	581	1499	1465	1031	1019
111396859	2	1	2	1	0	3	0	1	3	5	8	10
111405730	4	5	0	0	0	0	10	12	73	61	24	15
111396855	68	61	17	8	86	81	47	56	33	29	93	115
111396865	201	188	227	233	100	105	64	53	156	157	359	321
111396870	4	3	2	0	1	0	0	0	0	3	3	2
111396877	0	0	1	0	0	0	0	0	0	0	0	0
111396885	387	353	192	213	210	194	94	85	385	418	594	533
111396896	353	360	231	230	201	190	68	74	675	710	852	903
111405739	0	0	0	0	0	0	0	0	0	0	0	0
111393750	0	0	0	0	0	0	0	0	0	0	0	0
111396909	67	61	20	15	86	88	48	31	65	57	66	61
111396942	487	455	370	360	138	130	72	81	149	169	559	531
111393837	15	15	5	6	58	72	0	0	0	0	0	0
111396951	635	644	167	175	60	77	163	142	587	540	726	736
111396960	1487	1470	749	703	376	372	287	275	914	935	1807	1710
111405749	0	1	0	0	0	0	0	0	0	0	0	0
111396966	683	695	605	536	316	377	161	179	464	398	985	949
111405758	0	0	0	0	0	0	0	0	0	0	0	0
111405776	0	0	0	0	0	0	0	0	0	0	0	0
111396983	24	24	5	5	16	18	14	8	29	16	51	53
111399560	0	0	0	0	0	0	0	0	0	0	0	0
111396993	266	263	305	281	236	243	86	77	161	156	570	577
111397007	244	236	300	319	262	258	74	93	249	233	533	499
111397014	160	157	53	42	50	44	59	43	207	186	288	244
111397023	437	439	318	307	243	260	160	162	533	558	943	1011
111405784	0	0	0	0	0	0	0	0	0	0	0	0
111397041	2934	3079	1586	1548	628	684	605	544	1443	1550	2449	2421
111393906	27	30	58	48	21	20	3	2	8	7	90	101
111405792	582	591	906	886	362	347	378	396	690	615	1352	1401
111397047	0	0	43	44	0	1	0	1	308	321	1224	1234
111397066	255	255	328	282	190	170	76	77	276	280	514	490
111393960	54	53	13	18	14	9	7	7	14	7	106	96
111405803	158	172	127	101	199	234	52	62	67	49	33	35
111405843	1	0	0	0	0	1	0	0	0	1	1	0
111397089	967	920	270	238	226	237	50	67	686	718	846	861
